时间,价格,数量,买卖方向
9:15:00,9.49,20,2S
9:15:00,9.07,20,2B
9:15:00,9.24,20,2S
9:15:00,9.34,20,2S
9:15:00,9.24,12,2S
9:15:00,9.66,11,2S
9:15:00,9.13,18,2B
9:15:00,9.28,10,2S
9:15:00,9.28,8,2S
9:15:00,9.12,8,2B
9:15:00,9.38,2,2S
9:15:00,9.52,2.2,2S
9:15:00,9.48,3,2S
9:15:00,9.6,7,2S
9:15:00,9,7,2B
9:15:00,9.4,27,2S
9:15:00,9.21,10,2S
9:15:00,9.2,20,2S
9:15:00,9.45,200,2S
9:15:00,10.05,7,2S
9:15:00,10.12,7,2S
9:15:00,9.77,7,2S
9:15:00,9.28,10,2S
9:15:00,9.31,5,2S
9:15:00,9.22,20,2S
9:15:00,9.26,20,2S
9:15:00,9.4,22,2S
9:15:00,9.28,20,2S
9:15:00,9.38,30,2S
9:15:00,9.33,20,2S
9:15:00,9.09,15,2B
9:15:00,9.19,1,2S
9:15:00,9.5,3,2S
9:15:00,9.3,5,2S
9:15:00,9.25,10,2S
9:15:00,9.3,10,2S
9:15:00,9.35,10,2S
9:15:00,9.4,10,2S
9:15:00,9.45,10,2S
9:15:00,9.5,10,2S
9:15:00,9.55,10,2S
9:15:00,9.29,5,2S
9:15:00,9.29,12,2S
9:15:00,9.11,50,2B
9:15:00,9.22,5,2S
9:15:00,9.23,10,2S
9:15:00,9.13,5,2B
9:15:00,9.25,10,2S
9:15:00,9.4,20,2S
9:15:00,9.01,10,2B
9:15:00,9.42,10,2S
9:15:00,9.4,50,2S
9:15:00,9.26,4,2S
9:15:00,9.3,3,2S
9:15:00,9.15,100,2B
9:15:00,9.13,50,2B
9:15:00,9.11,50,2B
9:15:00,9.3,3,2S
9:15:00,9.27,2,2S
9:15:00,9.41,2,2S
9:15:00,9.45,10,2S
9:15:00,9.45,10,2S
9:15:00,9.3,5,2S
9:15:00,9.25,850,2S
9:15:00,9.3,405,2S
9:15:00,9.17,50,2B
9:15:00,9.14,80,2B
9:15:00,9.23,330,2S
9:15:00,9.25,330,2S
9:15:00,9.07,700,2B
9:15:00,9.65,8,2S
9:15:00,9.77,8,2S
9:15:00,9.99,8,2S
9:15:00,9.32,2,2S
9:15:00,9.29,20,2S
9:15:00,9.28,15,2S
9:15:00,9.27,15,2S
9:15:00,9.26,15,2S
9:15:00,9.25,15,2S
9:15:00,9.24,15,2S
9:15:00,9.32,1,2S
9:15:00,9.51,1,2S
9:15:00,9.79,1,2S
9:15:00,9.21,20,2S
9:15:00,9.23,30,2S
9:15:00,9.25,32,2S
9:15:00,9.27,50,2S
9:15:00,9.29,80,2S
9:15:00,9.31,70,2S
9:15:00,9.37,100,2S
9:15:00,8.81,16,2B
9:15:00,9.45,20,2S
9:15:00,9.48,29,2S
9:15:00,9.08,177,2B
9:15:00,9.75,50,2S
9:15:00,10.1,5,2S
9:15:00,10.08,42,2S
9:15:00,9.95,43,2S
9:15:00,9.81,43,2S
9:15:00,9.68,44,2S
9:15:00,9.55,45,2S
9:15:00,9.43,45,2S
9:15:00,10.11,100,2S
9:15:00,9.3,46,2S
9:15:00,10.12,5,2S
9:15:00,8.9,5,2B
9:15:00,9.15,3,2B
9:15:00,9.11,8,2B
9:15:00,9.06,8,2B
9:15:00,9.45,8,2S
9:15:00,9.35,50,2S
9:15:00,9.5,50,2S
9:15:00,9.68,500,2S
9:15:00,9.26,5,2S
9:15:00,9.3,5,2S
9:15:00,9.34,5,2S
9:15:00,8.9,10,2B
9:15:00,9,111,2B
9:15:00,9.23,15,2S
9:15:00,10,2,2S
9:15:00,8.76,5,2B
9:15:00,9.14,6,2B
9:15:00,9.04,20,2B
9:15:00,9.1,20,2B
9:15:00,9.59,55.2,2S
9:15:00,9.28,8,2S
9:15:00,10.12,10,2S
9:15:00,9.37,5,2S
9:15:00,9.57,5,2S
9:15:00,9.77,5,2S
9:15:00,9.9,5,2S
9:15:00,9.28,5,2S
9:15:00,9.38,5,2S
9:15:00,9.48,5,2S
9:15:00,9.68,5,2S
9:15:00,9.06,5,2B
9:15:00,8.96,5,2B
9:15:00,9.58,5,2S
9:15:00,9.45,58,2S
9:15:00,9.31,9,2S
9:15:00,9.5,20,2S
9:15:00,9.32,9,2S
9:15:00,9.6,21,2S
9:15:00,9.3,22,2S
9:15:00,9.28,2,2S
9:15:00,9.44,2,2S
9:15:00,9.74,2,2S
9:15:00,9.98,2,2S
9:15:00,10.12,3,2S
9:15:00,9.29,50,2S
9:15:00,9.36,50,2S
9:15:00,10.1,12,2S
9:15:00,9.26,1,2S
9:15:00,9.28,1,2S
9:15:00,9.3,1,2S
9:15:00,9.32,1,2S
9:15:00,9.34,1,2S
9:15:00,9.36,1,2S
9:15:00,9.38,1,2S
9:15:00,9.4,1,2S
9:15:00,9.35,15,2S
9:15:00,9.4,10,2S
9:15:00,9.28,20,2S
9:15:00,9.35,10,2S
9:15:00,9.24,4,2S
9:15:00,9.85,4,2S
9:15:00,9.32,10,2S
9:15:00,9.19,1,2S
9:15:00,10.1,150,2S
9:15:00,9.09,100,2B
9:15:00,10.12,6,2S
9:15:00,9.32,5,2S
9:15:00,9.42,5,2S
9:15:00,9.52,5,2S
9:15:00,10.02,10,2S
9:15:00,9.93,8,2S
9:15:00,9.83,6,2S
9:15:00,9.75,20,2S
9:15:00,9.98,6,2S
9:15:00,9.65,6,2S
9:15:00,8.8,6,2B
9:15:00,9.08,16,2B
9:15:00,9.63,10,2S
9:15:00,9.21,30,2B
9:15:00,9.31,169.6,2S
9:15:00,10.12,268,2S
9:15:00,9.1,24,2B
9:15:00,9.35,5,2S
9:15:00,9,5,2B
9:15:00,9.35,5,2S
9:15:00,9,5,2B
9:15:00,9.35,5,2S
9:15:00,9,5,2B
9:15:00,9.35,5,2S
9:15:00,9,5,2B
9:15:00,9.96,25,2S
9:15:00,9.33,5,2S
9:15:00,9.28,4,2S
9:15:00,9.48,5,2S
9:15:00,10.12,5,2S
9:15:00,9.48,10,2S
9:15:00,10.05,10,2S
9:15:00,8.3,20,2B
9:15:00,9.3,5,2S
9:15:00,9.49,8,2S
9:15:00,8.78,30,2B
9:15:00,8.58,50,2B
9:15:00,9.45,5,2S
9:15:00,8.9,25,2B
9:15:00,9.39,11,2S
9:15:00,9.12,10,2B
9:15:00,9.06,12,2B
9:15:00,8.91,20,2B
9:15:00,9.32,74,2S
9:15:00,9.39,108,2S
9:15:00,9.27,4,2S
9:15:00,9.3,10,2S
9:15:00,9.4,10,2S
9:15:00,9.5,10,2S
9:15:00,9.6,18,2S
9:15:00,9.7,20,2S
9:15:00,9.8,20,2S
9:15:00,9.9,20,2S
9:15:00,10,30,2S
9:15:00,9.3,3,2S
9:15:00,9.4,3,2S
9:15:00,9.29,13,2S
9:15:00,9.39,14,2S
9:15:00,9.07,12,2B
9:15:00,10.11,5,2S
9:15:00,9.5,50,2S
9:15:00,9.42,5,2S
9:15:00,9.45,81,2S
9:15:00,9.08,10,2B
9:15:00,9.77,4,2S
9:15:00,8.3,7,2B
9:15:00,8.38,6,2B
9:15:00,9.34,81,2S
9:15:00,9.29,2,2S
9:15:00,9.8,1,2S
9:15:00,9.45,20,2S
9:15:00,9.37,3,2S
9:15:00,9.39,2,2S
9:15:00,9.3,10,2S
9:15:00,9.75,2,2S
9:15:00,9.99,2,2S
9:15:00,10.1,2,2S
9:15:00,9,12,2B
9:15:00,9.52,12,2S
9:15:00,9.22,40,2S
9:15:00,9.65,2,2S
9:15:00,9.41,6,2S
9:15:00,9.25,100,2S
9:15:00,9.25,10,2S
9:15:00,9.3,10,2S
9:15:00,9.35,10,2S
9:15:00,9.4,10,2S
9:15:00,9.5,10,2S
9:15:00,9.45,10,2S
9:15:00,9.55,10,2S
9:15:00,9.6,10,2S
9:15:00,9.65,10,2S
9:15:00,9.7,10,2S
9:15:00,9.75,10,2S
9:15:00,9.8,10,2S
9:15:00,9.85,10,2S
9:15:00,9.9,10,2S
9:15:00,9.95,10,2S
9:15:00,10,10,2S
9:15:00,9.66,20,2S
9:15:00,9.3,30,2S
9:15:00,9.3,3,2S
9:15:00,9.52,4,2S
9:15:00,9.25,1,2S
9:15:00,9.75,1,2S
9:15:00,8.75,2,2B
9:15:00,8.5,2,2B
9:15:00,9.16,50,2B
9:15:00,9,10,2B
9:15:00,9.28,10,2S
9:15:00,9.08,29,2B
9:15:00,9.6,5,2S
9:15:00,9.84,132,2S
9:15:00,9.9,39,2S
9:15:00,9.38,10,2S
9:15:00,10.12,1,2S
9:15:00,9.38,70,2S
9:15:00,9.47,3,2S
9:15:00,9.25,13,2S
9:15:00,9.29,5,2S
9:15:00,9.39,5,2S
9:15:00,9.02,5,2B
9:15:00,9.33,100,2S
9:15:00,9.43,100,2S
9:15:00,9.53,100,2S
9:15:00,9.63,100,2S
9:15:00,9.35,36,2S
9:15:00,9.24,12,2S
9:15:01,9.57,20,2S
9:15:01,9.46,6,2S
9:15:01,9.5,12,2S
9:15:01,10.07,14,2S
9:15:01,9.53,2,2S
9:15:01,9.29,19,2S
9:15:01,9.38,25,2S
9:15:01,9.78,20,2S
9:15:01,10.12,11,2S
9:15:01,9.27,20,2S
9:15:01,9.37,20,2S
9:15:01,10,29,2S
9:15:01,9.58,24,2S
9:15:01,9.25,15,2S
9:15:01,9.29,25,2S
9:15:01,9.3,30,2S
9:15:01,9.26,25,2S
9:15:01,9.27,25,2S
9:15:01,9.28,30,2S
9:15:01,9.45,198,2S
9:15:01,9.33,4,2S
9:15:01,9.27,50,2S
9:15:01,9.37,50,2S
9:15:01,9.53,30,2S
9:15:01,9.15,30,2B
9:15:01,9.13,30,2B
9:15:01,9.11,30,2B
9:15:01,9.09,30,2B
9:15:01,9.07,30,2B
9:15:01,9.23,30,2S
9:15:01,9.25,30,2S
9:15:01,9.27,30,2S
9:15:01,9.12,20,2B
9:15:01,8.8,50,2B
9:15:01,9.1,8,2B
9:15:01,10.12,8,2S
9:15:01,9.39,4,2S
9:15:01,9.6,3,2S
9:15:01,9.9,3,2S
9:15:01,9.22,6,2S
9:15:01,9.01,27,2B
9:15:01,9.3,3,2S
9:15:01,9.18,85,2B
9:15:01,9.2,8,2S
9:15:01,9.3,10,2S
9:15:01,9.45,20,2S
9:15:01,9.59,20,2S
9:15:01,9.78,10,2S
9:15:01,9,6,2B
9:15:01,9.45,6,2S
9:15:01,9.31,5,2S
9:15:01,9.32,5,2S
9:15:01,9.33,5,2S
9:15:01,9.34,5,2S
9:15:01,9.35,5,2S
9:15:01,9.36,5,2S
9:15:01,9.37,5,2S
9:15:01,9.38,5,2S
9:15:01,9.39,5,2S
9:15:01,9.4,5,2S
9:15:01,9.45,5,2S
9:15:01,9.41,5,2S
9:15:01,9.42,5,2S
9:15:01,9.68,6,2S
9:15:01,10.11,6,2S
9:15:01,10,6,2S
9:15:01,9.86,6,2S
9:15:01,9.96,6,2S
9:15:01,10.12,10,2S
9:15:01,10.12,12,2S
9:15:01,9.27,2,2S
9:15:01,9.1,20,2B
9:15:01,9.4,108.4,2S
9:15:01,9.43,5,2S
9:15:01,9.44,5,2S
9:15:01,9.46,5,2S
9:15:01,9.47,5,2S
9:15:01,9.48,5,2S
9:15:01,9.49,5,2S
9:15:01,9.5,5,2S
9:15:01,9.55,10,2S
9:15:01,9.6,10,2S
9:15:01,9.65,10,2S
9:15:01,9.7,10,2S
9:15:01,9.75,10,2S
9:15:01,9.8,10,2S
9:15:01,9.85,10,2S
9:15:01,9.9,10,2S
9:15:01,9.95,10,2S
9:15:01,10,10,2S
9:15:01,10.05,10,2S
9:15:01,10.1,10,2S
9:15:01,9.38,5,2S
9:15:01,9.38,18,2S
9:15:01,9.88,17,2S
9:15:01,10.12,17,2S
9:15:01,9.6,30,2S
9:15:01,9.36,10,2S
9:15:01,9.35,4,2S
9:15:01,9.55,4,2S
9:15:01,9.65,4,2S
9:15:01,8.8,19,2B
9:15:01,8.6,20,2B
9:15:01,8.4,20,2B
9:15:01,9.3,10,2S
9:15:01,9.25,5,2S
9:15:01,9.33,3,2S
9:15:01,9.75,1,2S
9:15:01,9.85,1,2S
9:15:01,9.95,1,2S
9:15:01,10.05,1,2S
9:15:01,8.72,20,2B
9:15:01,9.52,10,2S
9:15:01,9.1,50,2B
9:15:01,9,12,2B
9:15:01,8.92,90,2B
9:15:01,9.15,10,2B
9:15:01,9.29,40,2S
9:15:01,9.33,40,2S
9:15:01,9.39,40,2S
9:15:01,9.35,40,2S
9:15:01,9.42,40,2S
9:15:01,9.45,40,2S
9:15:01,9.39,40,2S
9:15:01,9.45,40,2S
9:15:01,9.49,40,2S
9:15:01,9.01,40,2B
9:15:01,9.03,40,2B
9:15:01,9.06,40,2B
9:15:01,9.01,40,2B
9:15:01,9.04,40,2B
9:15:01,9.06,40,2B
9:15:01,9.36,25,2S
9:15:01,9.07,30,2B
9:15:01,9.28,10,2S
9:15:01,9.38,10,2S
9:15:01,10.1,10,2S
9:15:01,9.49,25,2S
9:15:01,9.01,20,2B
9:15:01,9.11,24,2B
9:15:01,9.39,103,2S
9:15:01,9.12,22,2B
9:15:01,8.9,21,2B
9:15:01,9.28,20,2S
9:15:01,9.36,20,2S
9:15:01,9.46,20,2S
9:15:01,9.56,20,2S
9:15:01,9.66,20,2S
9:15:01,9.76,20,2S
9:15:01,9.86,20,2S
9:15:01,9.25,16,2S
9:15:01,9.3,10,2S
9:15:01,10,1.8,2S
9:15:01,9.3,5,2S
9:15:01,9.2,10,2S
9:15:01,9.4,20,2S
9:15:01,9.49,30,2S
9:15:01,9.4,20,2S
9:15:01,9.45,16,2S
9:15:01,9.11,28,2B
9:15:01,9.06,28,2B
9:15:01,9.02,28,2B
9:15:01,9,28,2B
9:15:01,8.94,28,2B
9:15:01,8.87,28,2B
9:15:01,8.8,28,2B
9:15:01,8.74,28,2B
9:15:01,9.15,8,2B
9:15:01,9.43,10,2S
9:15:01,9.08,20,2B
9:15:01,10.12,10,2S
9:15:01,9.3,15,2S
9:15:01,10.12,1,2S
9:15:01,9.2,3,2S
9:15:01,9.05,3,2B
9:15:01,9.32,20,2S
9:15:01,9.08,20,2B
9:15:01,9.87,2,2S
9:15:01,9.3,9,2S
9:15:01,9.95,105,2S
9:15:01,10.06,150,2S
9:15:01,10.09,150,2S
9:15:01,9.39,50,2S
9:15:01,9.39,3,2S
9:15:01,9.29,2,2S
9:15:01,9.49,2,2S
9:15:01,9.01,3,2B
9:15:01,8.95,3,2B
9:15:01,8.9,3,2B
9:15:01,8.86,3,2B
9:15:01,9.29,3,2S
9:15:01,9.39,3,2S
9:15:01,9.49,3,2S
9:15:01,9.01,3,2B
9:15:01,9.24,7,2S
9:15:01,9.33,40,2S
9:15:01,9.44,40,2S
9:15:01,9.58,50,2S
9:15:01,10.1,140,2S
9:15:01,9.29,20,2S
9:15:01,8.7,5,2B
9:15:01,9.3,5,2S
9:15:01,9.6,5,2S
9:15:01,9.9,5,2S
9:15:01,9.27,1100,2S
9:15:01,9.29,900,2S
9:15:01,9.99,15.8,2S
9:15:01,9.99,7,2S
9:15:01,9.35,9,2S
9:15:01,9.39,3,2S
9:15:01,9.06,8,2B
9:15:01,8.82,9,2B
9:15:01,9.57,3,2S
9:15:01,9.66,3,2S
9:15:01,9.53,10,2S
9:15:01,9.6,5,2S
9:15:01,9.29,10,2S
9:15:01,9.38,10,2S
9:15:01,9.45,94,2S
9:15:01,9.47,10,2S
9:15:01,9.02,10,2B
9:15:01,8.92,10,2B
9:15:01,8.46,1,2B
9:15:01,9.44,68,2S
9:15:01,9.26,30,2S
9:15:01,9.24,55,2B
9:15:01,9.26,3,2S
9:15:01,10.12,10,2S
9:15:01,9.5,10,2S
9:15:01,9.7,10,2S
9:15:01,9.5,10,2S
9:15:01,9.5,10,2S
9:15:01,9.32,43,2S
9:15:01,9.3,20,2S
9:15:01,9.02,1,2B
9:15:01,9.38,2,2S
9:15:01,9.48,3,2S
9:15:01,8.8,11,2B
9:15:01,8.5,2,2B
9:15:01,9.26,20,2S
9:15:01,9.28,11,2S
9:15:01,9.36,9,2S
9:15:01,9.69,10,2S
9:15:01,9.48,22,2S
9:15:01,9.59,25,2S
9:15:01,9.98,8,2S
9:15:01,9.55,13,2S
9:15:01,9.29,5,2S
9:15:01,9.23,1,2S
9:15:01,9.33,17,2S
9:15:01,9.39,33,2S
9:15:01,9.77,100,2S
9:15:01,9.45,5,2S
9:15:01,9.95,10,2S
9:15:01,10,6,2S
9:15:01,9.16,88,2B
9:15:01,9.89,1,2S
9:15:01,9.32,5,2S
9:15:01,9.6,10,2S
9:15:01,10.12,50,2S
9:15:01,9.88,40,2S
9:15:01,9.36,10,2S
9:15:01,9.28,30,2S
9:15:01,9.23,5,2S
9:15:01,9.24,5,2S
9:15:01,9.25,5,2S
9:15:01,9.26,5,2S
9:15:01,9.27,5,2S
9:15:01,9.28,5,2S
9:15:01,9.29,5,2S
9:15:01,9.3,5,2S
9:15:01,9.11,5,2B
9:15:01,9.1,5,2B
9:15:01,9.09,5,2B
9:15:01,9.9,90,2S
9:15:01,9.68,20,2S
9:15:01,9.78,20,2S
9:15:01,9.88,30,2S
9:15:01,9.98,30,2S
9:15:01,10.12,40,2S
9:15:01,9.38,1,2S
9:15:01,9.19,15,2S
9:15:01,9.2,15,2S
9:15:01,9.79,11,2S
9:15:01,10.12,12,2S
9:15:01,9.37,1,2S
9:15:01,9.28,10,2S
9:15:01,9.47,10,2S
9:15:01,8.92,10,2B
9:15:01,9.68,10,2S
9:15:01,9.08,5,2B
9:15:01,9.07,5,2B
9:15:01,9.06,5,2B
9:15:01,9.05,5,2B
9:15:01,9.04,5,2B
9:15:01,9.03,5,2B
9:15:01,9.1,18,2B
9:15:01,9.29,3,2S
9:15:01,9.31,49,2S
9:15:01,9.71,49,2S
9:15:01,8.71,50,2B
9:15:01,9.45,179,2S
9:15:01,9.29,20,2S
9:15:01,9.34,30,2S
9:15:01,9.05,10,2B
9:15:01,9.04,10,2B
9:15:01,9.03,10,2B
9:15:01,9.02,10,2B
9:15:01,9.01,10,2B
9:15:01,9.23,20,2S
9:15:01,9.24,70,2S
9:15:01,9.25,70,2S
9:15:01,9.26,3130,2S
9:15:01,9.27,20,2S
9:15:01,9.28,20,2S
9:15:01,9.29,40,2S
9:15:01,9.17,20,2B
9:15:01,9.16,40,2B
9:15:01,9.15,40,2B
9:15:01,9.14,20,2B
9:15:01,9.13,20,2B
9:15:01,9.12,20,2B
9:15:01,9.11,20,2B
9:15:01,9.1,40,2B
9:15:01,9.3,20,2S
9:15:01,9.31,20,2S
9:15:01,9.32,40,2S
9:15:01,8.99,28,2B
9:15:01,9,10,2B
9:15:01,8.99,10,2B
9:15:01,8.98,10,2B
9:15:01,8.97,10,2B
9:15:01,8.96,10,2B
9:15:01,8.95,10,2B
9:15:01,8.94,10,2B
9:15:01,8.93,10,2B
9:15:01,8.9,50,2B
9:15:01,8.85,50,2B
9:15:01,8.8,50,2B
9:15:01,8.75,50,2B
9:15:01,8.7,50,2B
9:15:01,8.65,50,2B
9:15:01,8.6,50,2B
9:15:01,8.55,50,2B
9:15:01,8.5,50,2B
9:15:01,9.23,10,2S
9:15:01,9.88,16,2S
9:15:01,9.35,20,2S
9:15:01,9.35,17,2S
9:15:01,9.6,10,2S
9:15:01,9.99,22,2S
9:15:01,9.75,6,2B
9:15:01,9,20,2B
9:15:01,8.95,6,2B
9:15:01,9.35,10,2S
9:15:01,9.32,12,2S
9:15:01,9.42,12,2S
9:15:01,9.52,12,2S
9:15:01,9.62,12,2S
9:15:01,9.72,12,2S
9:15:01,9.82,12,2S
9:15:01,9.92,12,2S
9:15:01,10.09,67.2,2S
9:15:01,9.3,5,2S
9:15:01,9.3,12,2S
9:15:01,9.33,10,2S
9:15:01,9.3,10,2S
9:15:01,9.06,10,2B
9:15:01,8.52,6,2B
9:15:01,9.25,100,2S
9:15:01,9.29,100,2S
9:15:01,9.35,96,2S
9:15:01,9.7,1,2S
9:15:01,9.41,4,2S
9:15:01,9.09,10,2B
9:15:01,9.39,20,2S
9:15:01,9.41,1,2S
9:15:01,9.3,6,2S
9:15:01,9.49,3,2S
9:15:01,9.99,2,2S
9:15:01,9.99,27,2S
9:15:01,9.3,20,2S
9:15:01,9.4,20,2S
9:15:01,9.5,20,2S
9:15:01,9.28,11,2S
9:15:01,8.9,20,2B
9:15:01,9.91,15,2S
9:15:01,10.12,19,2S
9:15:01,8.86,8,2B
9:15:01,9.24,8,2S
9:15:01,9.25,25,2S
9:15:01,9.32,25,2S
9:15:01,9.42,25,2S
9:15:01,9.51,25,2S
9:15:01,9.61,25,2S
9:15:01,9.71,25,2S
9:15:01,9.81,25,2S
9:15:01,9.91,25,2S
9:15:01,10.01,25,2S
9:15:01,10.11,25,2S
9:15:01,9.42,3,2S
9:15:01,9.4,2,2S
9:15:01,9.49,7,2S
9:15:01,9.6,10,2S
9:15:01,9.25,1,2S
9:15:01,9.3,2,2S
9:15:01,9.35,3,2S
9:15:01,9.67,21,2S
9:15:01,10.11,10,2S
9:15:01,9.95,10,2S
9:15:01,9.82,10,2S
9:15:01,8.28,10,2B
9:15:01,9.32,2,2S
9:15:01,9.49,25,2S
9:15:01,8.8,3,2B
9:15:01,9.02,25,2B
9:15:01,9.32,18,2S
9:15:01,9.37,18,2S
9:15:01,9.42,18,2S
9:15:01,9.23,3,2S
9:15:01,9.31,5,2S
9:15:01,9.28,5,2S
9:15:01,9.38,20,2S
9:15:01,10.1,20,2S
9:15:01,9.22,10.79,2S
9:15:01,9.34,102,2S
9:15:01,9.3,22,2S
9:15:01,9.59,1.6,2S
9:15:01,9.59,3.6,2S
9:15:01,9.45,11,2S
9:15:01,9.33,20,2S
9:15:01,9.33,60,2S
9:15:01,9.62,15,2S
9:15:01,9.69,20,2S
9:15:01,9.26,11,2S
9:15:01,9.28,5,2S
9:15:01,9.48,5,2S
9:15:01,9.1,5,2B
9:15:01,9.1,1,2B
9:15:01,9.7,10,2S
9:15:01,8.7,10,2B
9:15:01,9.36,88,2S
9:15:01,9.33,2,2S
9:15:01,10.12,2,2S
9:15:01,10.06,2,2S
9:15:01,9.94,2,2S
9:15:01,9.84,2,2S
9:15:01,9.73,3,2S
9:15:01,9.95,3,2S
9:15:01,9.3,66,2S
9:15:01,9.79,3.6,2S
9:15:01,9.27,10,2S
9:15:01,9.16,200,2B
9:15:01,9.28,33,2B
9:15:01,9.68,15,2S
9:15:01,9.4,1,2S
9:15:01,9.48,15,2S
9:15:01,9.85,14,2S
9:15:01,9,5,2B
9:15:01,10.11,19,2S
9:15:01,8.48,12,2B
9:15:01,9.02,200,2B
9:15:01,9.3,2,2S
9:15:01,9.19,40,2S
9:15:01,9.4,10,2S
9:15:01,9.5,3,2S
9:15:01,8.83,10,2B
9:15:01,9.35,9,2S
9:15:01,9.5,10,2S
9:15:01,9.6,10,2S
9:15:01,9.7,10,2S
9:15:01,9.28,8,2S
9:15:01,9.28,10,2S
9:15:01,9.45,20,2S
9:15:01,9.99,20,2S
9:15:01,10,70,2S
9:15:01,9.8,1,2S
9:15:01,9,46,2B
9:15:01,8.88,47,2B
9:15:01,8.76,48,2B
9:15:01,9.45,39,2S
9:15:01,8.64,48,2B
9:15:01,8.53,49,2B
9:15:01,8.42,50,2B
9:15:01,8.31,50,2B
9:15:01,9.97,31,2S
9:15:01,9.35,10,2S
9:15:01,9.45,10,2S
9:15:01,9.32,6,2S
9:15:01,9.49,115,2S
9:15:01,9.28,10,2S
9:15:01,9.3,10,2S
9:15:01,9.4,10,2S
9:15:01,9.5,10,2S
9:15:01,9.32,10,2S
9:15:01,9.11,30,2B
9:15:01,9.07,30,2B
9:15:01,9.38,20,2S
9:15:01,9.51,5,2S
9:15:01,9.43,8,2S
9:15:01,10.12,2,2S
9:15:01,9.06,3,2B
9:15:01,9.44,10,2S
9:15:01,9.39,25,2S
9:15:01,9.44,25,2S
9:15:01,9.49,25,2S
9:15:01,9.54,25,2S
9:15:01,9.59,25,2S
9:15:01,9.64,10,2S
9:15:01,9.69,25,2S
9:15:01,9.74,25,2S
9:15:01,9.79,25,2S
9:15:01,9.84,25,2S
9:15:01,9.43,12,2S
9:15:01,9.28,20,2S
9:15:01,9.66,50,2S
9:15:01,9.33,30,2S
9:15:01,9.06,40,2B
9:15:01,9.29,6,2S
9:15:01,9.16,20,2S
9:15:01,9.05,20,2B
9:15:01,9.36,30,2S
9:15:01,9.3,30,2S
9:15:01,9.25,20,2S
9:15:01,9.35,20,2S
9:15:01,9.45,20,2S
9:15:01,9.1,55,2B
9:15:01,9.43,2,2S
9:15:01,9.4,58,2S
9:15:01,9.28,26,2S
9:15:01,9.4,10,2S
9:15:01,9.74,13,2S
9:15:01,9.06,10,2B
9:15:01,9.35,12,2S
9:15:01,9.45,12,2S
9:15:01,9.85,11,2S
9:15:01,10.02,11,2S
9:15:01,9.31,15,2S
9:15:01,8.8,18,2B
9:15:01,9.1,24,BC
9:15:01,9.33,100,2S
9:15:01,9.3,200,2S
9:15:01,9.06,20,2B
9:15:01,8.96,20,2B
9:15:01,9.67,5,2S
9:15:01,9.4,10,2S
9:15:01,9.24,56,2B
9:15:01,10,6,2S
9:15:01,9.26,15,2S
9:15:01,9.25,1,2S
9:15:01,9.29,10,2S
9:15:01,9.38,10,2S
9:15:01,9.48,10,2S
9:15:01,9.38,50,2S
9:15:01,9,2,2B
9:15:02,9.27,4,2S
9:15:02,8.98,1,2B
9:15:02,10,10,2S
9:15:02,9.2,3,2S
9:15:02,8.38,18,2B
9:15:02,9.3,20,2S
9:15:02,9.07,1000,2B
9:15:02,9.05,1000,2B
9:15:02,9.25,1000,2S
9:15:02,9.27,1000,2S
9:15:02,9.29,1000,2S
9:15:02,9.31,1000,2S
9:15:02,9.33,1000,2S
9:15:02,9.35,1000,2S
9:15:02,9.11,62,2B
9:15:02,9.11,11,2B
9:15:02,9.06,11,2B
9:15:02,9.29,30,2S
9:15:02,9.31,30,2S
9:15:02,9.33,30,2S
9:15:02,9.35,30,2S
9:15:02,9.37,30,2S
9:15:02,9.39,30,2S
9:15:02,9.57,28,2S
9:15:02,9.25,500,2S
9:15:02,9.28,40,2S
9:15:02,9.47,40,2S
9:15:02,9.23,3,2S
9:15:02,9.1,3,2B
9:15:02,9.24,10,2S
9:15:02,9.79,41,2S
9:15:02,9.28,31,2S
9:15:02,9.55,50,2S
9:15:02,9,20,2B
9:15:02,9.35,50,2S
9:15:02,8.92,5,2B
9:15:02,9.28,5,2S
9:15:02,9.47,5,2S
9:15:02,9.38,15,2S
9:15:02,9.23,22,2S
9:15:02,9.49,5,2S
9:15:02,9.9,6,2S
9:15:02,8.6,3,2B
9:15:02,9.41,18,2S
9:15:02,9.37,18,2S
9:15:02,9.79,20,2S
9:15:02,9.89,20,2S
9:15:02,9.99,20,2S
9:15:02,10.11,23,2S
9:15:02,9.32,23,2S
9:15:02,9.45,23,2S
9:15:02,8.72,55,2B
9:15:02,9.5,7,2S
9:15:02,9.5,20,2S
9:15:02,9.75,20,2S
9:15:02,9.58,18,2S
9:15:02,9.69,17,2S
9:15:02,9.32,5,2S
9:15:02,9.71,100,2S
9:15:02,9.9,5,2S
9:15:02,9.15,70,2B
9:15:02,9.1,80,2B
9:15:02,9.28,25,2S
9:15:02,8.98,25,2B
9:15:02,9.16,18,2B
9:15:02,9.08,25,2B
9:15:02,9.38,25,2S
9:15:02,9.38,10,2S
9:15:02,10.12,543.6,2S
9:15:02,10.12,350,2S
9:15:02,8.28,2,2B
9:15:02,9.35,13,2S
9:15:02,9.38,12,2S
9:15:02,9.38,12,2S
9:15:02,9.2,31.81,2S
9:15:02,9.25,20,2S
9:15:02,9.22,7,2S
9:15:02,9.26,8,2S
9:15:02,9.31,9,2S
9:15:02,9.36,9,2S
